PRODUCT_ID,DESCRIPTION,PRODUCT_TYPE,PRODAREA,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,FG_HIER_LEVEL_1,FG_HIER_LEVEL_2,FG_HIER_LEVEL_3,END_ITEM,DP_COMP,FG_COMP,VIRTUAL,DP_COMP_KEY,FG_COMP_KEY,VIRTUAL_KEY,A_MAT_STATUS,LATE_FORECAST,LATE_SALES
VirtualProduct_280-1786_T3,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1801_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1801_B1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1804_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1806-R_H1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1807_D1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1808_D1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1815_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1818_B1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1819_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1820_A3,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1826_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1928_D1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3190_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3265-007_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3411_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3417-004_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3417-007_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1638_T1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1663-R_A6,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1663-R_A7,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1705_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1805_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1806-R_D1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1806-R_E1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1807_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1808_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1811_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1811_B1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1811_C1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1813_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1816_B1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1816_C1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1817_C1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1819_A3,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1819_B1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1821_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1824_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1825_A2,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1916-CD_B1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1962-CD_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1963-CD_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3209_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3265-030_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3335_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1824_A2,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1876-CD_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1964-CD_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-2169_T3,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3387_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3417-008_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3417-025_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3426-025_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3426-030_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3432-005_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3432-007_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3462-007_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3519_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3647-007_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3730-002_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3730-010_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3730-030_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3822_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3888_C1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4337_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4443-020_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4513-015_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4618-003_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4961-005_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5216-005_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5216-010_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5391-001_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_262-0009_E1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_262-0054-CD_E1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_262-0077-CD_E1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_262-0163-CD_B1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_262-0197-CD_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_262-0198-CD_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_262-0198-CD_E1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_262-0227-CD_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-0916-27_A3,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-0934_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1054-31_A2,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1083_A2,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1094_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1150_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1153_D1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1159-R_A3,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1160-02-R_A4,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1160-03_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1210-02_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1212-01_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1212-02_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1222_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1244-35_B1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1390_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1418-R_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1428_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1464_A2,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1822_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1823_A2,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1823_A3,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1928_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-1965-CD_B1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_280-2169_T1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3417-001_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3426-007_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3426-015_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3462-002_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3633-01_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3672-003_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3830-003_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4188_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4236-005_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4618-001_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4618-005_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4618-007_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4618-020_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4840-002_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4840-005_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4840-007_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4840-025_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5067-001_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5067-010_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5211_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5216-003_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5614-001_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5615-001_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-6250-007_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-6250-010_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-6283-003_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-6357-007_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-6382-003_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-6383-001_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-6383-005_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-6383-010_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-6383-020_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-7207-020_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_502-1547_E1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_502-1621_D1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_502-1757_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_502-1795_B1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_502-1796_E1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_502-1801-04_A3,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_502-1822_A3,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_502-1847-03_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_502-1892_A2,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_502-1986_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_502-2202_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_502-2209_B1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_502-2338_A1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_502-2338_C1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_502-2338_D1,Virtual Product for Raw Material Substitutions,M,OPTICAL,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3426-006_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3432-015_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3462-010_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3633-04_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3647-005_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3647-010_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3664_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3730-001_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3730-007_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3783_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3786_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-3953-06-TW_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4125_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4323_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4443-015_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4513-001_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4840-001_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4840-003_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4840-015_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-4840-030_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5391-007_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5495-001_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5495-007_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5614-030_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5615-007_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5615-025_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-6250-005_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5391-005_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5495-025_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
VirtualProduct_500-5508-010_A1,Virtual Product for Raw Material Substitutions,M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
